userId,programId,rating,timestamp
2831,80,4.0,1711580400.0
4773,30,3.9,1699657200.0
4217,11,4.4,1702767600.0
4978,64,3.6,1684537200.0
2046,37,3.7,1728342000.0
3009,40,3.8,1683241200.0
3895,41,3.5,1681772400.0
1159,91,3.9,1727737200.0
3651,50,3.5,1695250800.0
1436,57,4.3,1683673200.0
2649,14,3.9,1730329200.0
4386,82,3.7,1681513200.0
2624,47,3.8,1684191600.0
44,50,4.1,1677884400.0
3903,29,4.0,1700262000.0
1394,33,4.0,1704409200.0
591,20,4.1,1733266800.0
4959,86,4.3,1678057200.0
753,88,3.8,1698102000.0
1876,35,4.4,1708988400.0
317,9,4.4,1683586800.0
4736,49,4.5,1719788400.0
541,73,4.3,1693782000.0
1470,82,4.3,1693868400.0
752,86,3.6,1716505200.0
2069,8,3.6,1718924400.0
4207,98,3.7,1691967600.0
3341,33,4.4,1720825200.0
4039,50,4.3,1700694000.0
1123,53,4.0,1722726000.0
1500,55,4.0,1676588400.0
2988,54,3.8,
2741,55,3.9,1703977200.0
1019,47,4.4,
1099,21,3.5,1718406000.0
748,59,4.5,1708988400.0
474,80,3.6,1711321200.0
3481,56,3.7,1705186800.0
1279,34,3.7,1685487600.0
1461,73,4.4,1720566000.0
1481,44,4.3,1729724400.0
3507,53,3.9,1677366000.0
2206,90,4.0,1697756400.0
4437,25,4.2,1702249200.0
2464,3,3.9,1683846000.0
2187,9,3.6,1687474800.0
1598,24,3.6,1717455600.0
4070,69,3.5,1700262000.0
4191,69,4.5,1715986800.0
3884,56,4.2,1702162800.0
1147,5,4.3,1679698800.0
3803,86,4.0,1717628400.0
2652,69,4.3,
1383,86,3.8,1719874800.0
4737,25,3.6,1731020400.0
2201,14,4.2,1733958000.0
1631,28,4.4,1711234800.0
139,52,3.9,1679871600.0
1872,16,4.1,1679612400.0
2487,68,3.9,1673650800.0
708,21,4.0,1721948400.0
3602,66,4.0,1680303600.0
1365,71,3.6,1700002800.0
1715,88,4.3,1712012400.0
765,42,4.5,1678230000.0
241,45,4.1,1730329200.0
3897,95,3.7,1679439600.0
1506,55,4.3,1709334000.0
1425,28,3.8,1714086000.0
2299,16,4.4,1723417200.0
3839,72,3.7,1725058800.0
4198,60,3.9,1677452400.0
4980,23,4.3,1704236400.0
4744,89,3.8,1688684400.0
3335,81,3.9,1713394800.0
329,93,4.1,1675292400.0
4049,33,4.0,1672873200.0
3900,61,3.7,1704582000.0
1477,36,3.6,1706396400.0
3048,65,4.2,1720220400.0
2361,28,4.2,1694646000.0
1038,32,4.1,1698274800.0
3000,27,3.6,1688079600.0
4396,62,3.6,1706223600.0
178,46,3.7,1703977200.0
569,75,4.4,1734562800.0
370,56,4.4,1732834800.0
3787,7,4.1,1703113200.0
1691,86,3.8,1712617200.0
2480,17,3.6,1704668400.0
2817,20,3.8,1678402800.0
4159,18,4.0,1689548400.0
3136,72,4.2,1685660400.0
4182,69,4.0,1680390000.0
1984,83,3.8,1704841200.0
491,28,4.0,1711926000.0
3582,66,4.2,1689721200.0
3445,10,3.7,1703199600.0
252,16,3.8,1726268400.0
4327,13,3.9,1732402800.0
634,77,4.0,1694473200.0
4213,32,4.0,1720566000.0
1177,58,3.8,1689375600.0
1590,100,4.2,1673564400.0
12,44,3.7,1733526000.0
3846,58,4.0,1726527600.0
2008,89,3.6,1717628400.0
2943,62,4.5,1733180400.0
4290,51,4.3,1692572400.0
797,92,4.2,1672786800.0
4543,27,3.9,1716678000.0
1837,14,3.7,1717023600.0
3165,81,4.2,1711580400.0
4422,10,3.8,1711753200.0
4708,97,3.7,1714518000.0
4465,90,4.3,1724367600.0
619,44,4.1,1694300400.0
4789,2,4.4,1686265200.0
161,49,3.5,1708470000.0
2276,83,4.1,1699916400.0
1573,55,3.7,1679266800.0
3669,77,4.1,1716764400.0
3596,31,3.6,1673046000.0
4229,39,4.3,1703718000.0
4916,68,4.0,1708556400.0
2256,39,3.8,
4679,44,4.3,1697238000.0
179,47,4.5,1713740400.0
4733,3,3.6,1725490800.0
1192,30,3.7,1721689200.0
2222,17,4.3,1675119600.0
3212,85,4.1,1700866800.0
3621,1,4.3,
604,83,4.2,1682290800.0
3353,42,4.2,1676070000.0
3769,36,3.8,1733958000.0
4147,11,3.9,1708902000.0
1778,21,3.8,1724886000.0
4127,68,3.8,1726268400.0
4432,10,3.6,1673737200.0
4039,56,3.9,1699570800.0
2890,51,3.7,1698274800.0
4286,15,4.1,1715468400.0
232,91,3.8,1710543600.0
4831,63,4.3,1678316400.0
1377,63,3.9,1705100400.0
1005,79,4.5,1714518000.0
3849,57,4.4,
3626,69,3.6,1703977200.0
3978,23,4.1,1715554800.0
1238,43,4.3,1728946800.0
3984,8,4.5,1715382000.0
4003,53,4.1,1690239600.0
4235,28,4.0,1713394800.0
3643,99,3.7,1729465200.0
568,36,4.1,1706914800.0
3491,95,4.1,
371,78,3.7,1695164400.0
475,7,4.2,1711926000.0
4740,19,3.9,1715727600.0
4042,54,3.7,1729810800.0
689,51,4.3,1725404400.0
137,32,3.9,1676502000.0
1058,75,4.5,1727132400.0
3051,45,3.7,1688857200.0
2718,16,3.9,1732834800.0
2021,54,3.9,1701644400.0
244,44,4.4,1727132400.0
1448,73,3.9,1682118000.0
4911,100,3.6,1684796400.0
826,4,4.3,1674860400.0
4215,85,4.3,1716678000.0
1213,92,3.6,1684882800.0
4931,80,4.0,1683068400.0
3276,49,4.1,1696028400.0
3106,4,4.1,1681340400.0
4170,34,4.1,1721689200.0
4952,37,4.5,1734994800.0
2890,21,3.9,1692745200.0
2784,86,4.3,1702681200.0
788,19,3.9,1676674800.0
3762,4,3.9,1730761200.0
4857,31,3.5,1716937200.0
2309,25,4.1,1686438000.0
4948,36,4.3,1686092400.0
713,48,3.7,1694300400.0
1563,69,3.8,1711407600.0
3015,68,3.9,1679266800.0
4475,83,4.3,1715468400.0
3621,35,3.7,1677711600.0
666,14,3.7,1702940400.0
2455,82,4.2,
4449,29,4.3,1696978800.0
2804,84,3.9,1701817200.0
4035,62,3.9,1711926000.0
2108,96,4.3,1727478000.0
2834,94,4.2,1723071600.0
3593,16,3.8,1693004400.0
4318,50,4.0,1682809200.0
1423,90,4.3,1686697200.0
1678,38,4.0,
623,40,3.8,1717369200.0
3874,14,3.9,1700089200.0
2367,32,3.6,1719788400.0
4642,6,4.4,1684969200.0
2691,64,4.3,1716850800.0
1267,19,4.0,1729551600.0
3100,87,4.1,1685746800.0
1147,71,3.7,
2255,19,4.2,1729033200.0
2787,89,4.0,1681513200.0
2737,30,4.1,1700002800.0
3443,52,3.6,1680649200.0
2257,61,3.8,1715036400.0
4156,86,4.4,1690758000.0
545,9,3.7,1723676400.0
4208,40,3.5,1683068400.0
583,73,4.3,1728169200.0
3841,14,3.9,1674860400.0
3430,87,3.8,1674428400.0
648,17,3.8,1704927600.0
2862,4,3.9,1705878000.0
2638,54,4.1,1677020400.0
3003,97,4.2,1681599600.0
2684,93,4.4,1728601200.0
4572,90,4.0,1692054000.0
4677,76,4.2,1703631600.0
3269,76,4.3,1700348400.0
223,36,3.9,1698102000.0
2477,90,3.7,1713481200.0
1684,87,4.1,1709334000.0
865,50,4.1,1709679600.0
3988,3,4.0,1684796400.0
2619,4,3.8,1676502000.0
4561,65,4.3,1685228400.0
4045,49,4.0,1673391600.0
4132,16,3.8,1731538800.0
591,9,3.8,1693522800.0
1041,38,4.2,1699657200.0
2783,7,4.4,1683932400.0
3106,42,4.0,1724799600.0
219,27,3.7,1708210800.0
4368,87,3.9,1705532400.0
4577,35,4.1,1696546800.0
2535,35,3.5,1701558000.0
1500,80,3.8,1734994800.0
3696,62,3.8,1715727600.0
202,71,3.9,1675810800.0
961,69,3.7,1729638000.0
4697,41,4.0,1727564400.0
3070,75,4.0,1687561200.0
1725,5,3.5,1733094000.0
4525,50,4.5,1708902000.0
4196,88,4.3,1677711600.0
1253,61,4.3,1706569200.0
2931,100,3.5,1690239600.0
3973,45,4.4,1701730800.0
1635,93,4.2,1694127600.0
3922,98,3.6,1689030000.0
3213,68,3.8,1717110000.0
3347,71,3.6,1695078000.0
4618,3,4.3,1673996400.0
2006,9,4.2,1693090800.0
2325,21,4.0,1733439600.0
3909,73,3.6,1683586800.0
2675,11,4.3,1694991600.0
3040,78,4.3,1687129200.0
597,67,4.3,1684969200.0
3801,23,3.6,1683673200.0
1701,13,4.5,1701298800.0
2391,75,4.3,1672527600.0
4976,81,3.7,1688943600.0
1465,89,4.2,1728082800.0
4772,98,4.2,1725145200.0
2163,74,4.1,1674342000.0
4049,36,4.1,1673218800.0
4663,93,3.7,1694041200.0
3560,25,3.7,1701385200.0
4206,14,3.6,1680303600.0
1740,97,4.2,1702162800.0
3671,15,4.0,1724194800.0
3309,95,4.3,1731538800.0
4322,47,3.6,1727823600.0
709,24,4.3,1723935600.0
4577,84,4.1,1688598000.0
3832,59,3.9,1691881200.0
1602,57,4.3,1689548400.0
2359,6,3.9,1721170800.0
993,50,3.8,1719097200.0
968,64,3.7,1700607600.0
1050,43,3.7,1732834800.0
2977,89,4.5,1724108400.0
771,7,4.4,1726527600.0
525,18,3.6,1689634800.0
3876,80,3.9,1698534000.0
4091,64,3.7,1733785200.0
576,3,4.1,1709852400.0
2918,55,4.0,1733007600.0
4992,46,4.3,1699570800.0
3253,18,3.6,1697929200.0
2196,69,3.7,1698793200.0
381,93,3.8,1727823600.0
430,19,3.7,1691967600.0
4927,49,4.1,1690066800.0
423,2,3.8,1711321200.0
4161,64,4.0,1679698800.0
2452,75,4.2,1705964400.0
3400,25,3.6,1678748400.0
2561,86,4.5,1704236400.0
1935,7,4.1,1722207600.0
508,8,3.8,1696201200.0
1113,33,4.0,1730674800.0
1257,7,4.3,1714518000.0
4312,52,3.9,1690498800.0
2433,39,3.8,1704841200.0
2882,96,3.6,1700521200.0
2751,52,3.6,1703545200.0
2877,86,4.3,1709334000.0
1288,51,4.4,1732921200.0
2149,3,3.8,1695423600.0
4533,90,4.1,1678143600.0
2186,22,4.1,1710111600.0
927,95,4.1,1713481200.0
1082,45,3.6,1729119600.0
2488,44,4.3,1715036400.0
2024,46,4.3,1680476400.0
2171,84,4.2,1677625200.0
1583,50,3.7,1674342000.0
4264,90,3.7,1714258800.0
2273,94,4.2,1677625200.0
3285,87,4.4,1687474800.0
3542,48,4.5,1702249200.0
3812,38,4.1,1674255600.0
4879,12,4.0,1712098800.0
4003,14,4.2,1699570800.0
1527,99,4.2,1723676400.0
1276,89,4.3,1695078000.0
114,49,4.5,1680908400.0
1672,16,4.0,1697583600.0
917,96,3.7,1711926000.0
4306,47,3.6,1727910000.0
3790,84,3.5,
4960,53,4.1,1692399600.0
4179,60,3.8,1677279600.0
3840,33,4.0,1683759600.0
1847,57,4.4,1712185200.0
3436,55,4.0,1688684400.0
3191,49,4.3,1687474800.0
3668,63,4.4,1705014000.0
4410,35,4.4,1709679600.0
1510,20,4.0,1729983600.0
681,6,3.9,1714258800.0
2478,71,4.1,1676588400.0
3631,9,3.7,1709852400.0
4485,5,4.3,1695250800.0
4297,74,4.4,1675551600.0
1127,32,3.9,1720566000.0
3120,72,4.4,1725836400.0
4807,63,4.3,1701903600.0
3615,38,4.2,1701126000.0
3456,18,3.8,1731279600.0
358,2,4.2,1682204400.0
344,85,4.3,1702767600.0
3909,93,4.2,1720652400.0
1041,59,3.8,1704495600.0
3908,23,4.3,1688598000.0
3842,45,4.3,1687215600.0
31,19,3.8,1677020400.0
3271,32,4.3,1729983600.0
1332,38,3.8,1730502000.0
3955,30,4.3,1704236400.0
1215,72,4.4,1713481200.0
3063,16,4.4,
3471,93,4.1,1673737200.0
1500,100,3.6,1702335600.0
2719,92,3.8,1703631600.0
1347,71,4.4,1690153200.0
1783,51,4.1,1689375600.0
2098,88,3.6,1672614000.0
3375,53,3.7,1696546800.0
4411,45,3.6,1719874800.0
163,35,3.5,
270,58,4.2,1728255600.0
4728,31,3.9,1696546800.0
1183,40,4.3,1694300400.0
916,52,4.2,1703804400.0
1498,77,4.1,1687215600.0
2796,95,3.5,1701212400.0
3047,7,3.7,1697410800.0
3333,87,4.4,1694991600.0
4258,16,4.1,1732748400.0
2581,18,4.4,1718838000.0
303,89,3.5,1672959600.0
1133,75,3.5,1720047600.0
4326,20,4.1,1673391600.0
1879,64,4.4,1677106800.0
494,72,4.3,1703372400.0
854,22,4.3,1716505200.0
1188,48,3.6,1698102000.0
3454,64,3.7,1697410800.0
2639,44,4.3,1717282800.0
1376,74,3.7,1716332400.0
3571,82,3.8,1699398000.0
2073,43,4.3,1673650800.0
1577,41,4.0,1678143600.0
3072,7,3.9,1706137200.0
1665,68,4.4,1706742000.0
986,15,4.0,1683932400.0
1135,9,4.0,1729551600.0
1999,15,3.6,1676761200.0
537,15,4.5,1689116400.0
1489,23,3.5,1720134000.0
3740,95,4.2,1691794800.0
3992,18,3.6,1698793200.0
4083,46,4.1,1681167600.0
3477,10,3.5,1721084400.0
124,98,4.2,1702249200.0
2848,78,3.7,1680994800.0
922,29,4.0,1713826800.0
553,41,4.0,1728946800.0
4420,94,4.2,1685660400.0
811,3,4.2,1723330800.0
1378,8,4.0,1678834800.0
2797,78,3.8,1712271600.0
629,88,4.0,1683414000.0
4102,11,4.1,1693782000.0
2755,72,4.4,1681254000.0
927,64,3.8,1718060400.0
3713,40,4.5,1720998000.0
4446,20,3.5,1723849200.0
505,64,4.5,1734908400.0
1417,81,4.1,1698534000.0
1880,36,4.1,1702508400.0
589,43,4.0,1712444400.0
1151,57,3.6,1711407600.0
746,33,4.5,1719010800.0
3836,61,3.6,1713654000.0
2622,87,3.6,1731970800.0
3436,97,4.1,1731020400.0
828,73,3.7,1721948400.0
415,59,4.0,1727650800.0
3448,82,3.6,1715295600.0
4176,41,4.1,1694905200.0
1669,34,4.0,1672873200.0
1241,75,3.6,1708556400.0
2260,47,3.9,1701558000.0
1163,83,3.9,1672700400.0
1244,13,4.1,1675206000.0
4718,75,4.2,1733785200.0
3933,49,4.2,1695250800.0
1698,9,3.8,1711148400.0
4077,2,4.1,1728687600.0
4797,62,3.8,1693436400.0
2824,67,3.9,1724713200.0
4080,32,4.3,1708815600.0
2374,36,4.1,1682722800.0
2076,79,3.9,1718233200.0
2633,36,4.2,1733353200.0
2721,38,3.9,1735167600.0
4278,70,3.7,1686783600.0
1948,87,4.0,1698706800.0
4310,36,3.6,1708642800.0
2631,47,4.1,1705446000.0
1766,23,4.0,1721516400.0
4035,98,4.1,1726786800.0
1249,4,3.8,1686697200.0
3871,82,4.2,1696028400.0
4133,60,3.8,1696719600.0
2494,21,4.3,1708297200.0
2270,100,3.7,1696546800.0
2944,97,4.2,1722898800.0
2203,72,4.1,
4294,65,4.2,1728082800.0
2431,31,3.9,1710889200.0
2045,60,4.2,1717974000.0
4023,29,4.2,1720306800.0
4561,94,3.7,1726700400.0
3397,70,4.0,1696114800.0
3988,47,4.2,
3616,93,4.4,1682377200.0
1070,25,3.7,1732748400.0
2004,64,4.0,1697583600.0
3188,68,4.2,1687561200.0
527,4,3.6,1714518000.0
3394,31,4.1,1687906800.0
4400,47,3.7,1721430000.0
4250,24,3.8,1721689200.0
3714,74,4.1,1713826800.0
3955,77,4.5,1715036400.0
3291,95,3.5,1701039600.0
1196,82,4.0,1685142000.0
157,95,3.6,1679180400.0
329,50,4.1,1714604400.0
690,43,4.1,1733007600.0
624,21,4.0,1708642800.0
3678,53,4.0,1733526000.0
313,22,3.7,1726527600.0
4938,53,3.9,1706396400.0
1038,89,3.8,1708556400.0
349,43,3.5,1697410800.0
3529,79,4.4,1707433200.0
4603,62,4.1,1733871600.0
3855,41,3.8,1699830000.0
404,55,3.7,1702854000.0
2490,100,4.4,1687820400.0
2626,85,3.9,1685055600.0
1844,14,4.0,1693609200.0
3476,53,4.0,1731711600.0
4417,32,4.1,1715814000.0
4466,38,3.7,1698274800.0
2556,72,4.0,1720393200.0
4085,92,4.3,1672527600.0
2933,67,3.9,1732662000.0
841,16,4.4,1707087600.0
4999,64,3.7,1691103600.0
305,38,4.3,1732316400.0
2896,13,3.5,1674860400.0
4293,78,3.9,1722034800.0
91,70,4.2,1705014000.0
4221,91,3.7,1693695600.0
3963,38,3.6,1715122800.0
3982,83,4.2,1733007600.0
4686,92,4.3,1734130800.0
4011,17,4.1,1684882800.0
890,79,4.3,1692140400.0
4014,49,4.4,1699398000.0
3076,93,3.7,1686092400.0
2691,35,3.8,1688338800.0
3577,67,3.8,1677625200.0
4184,25,3.7,1725922800.0
3879,80,3.7,1687906800.0
4086,91,3.7,1732402800.0
4970,62,4.3,1704495600.0
3076,41,4.1,1691881200.0
3585,45,4.3,1732057200.0
550,73,3.6,
2053,47,4.4,1681686000.0
1808,17,4.3,1698534000.0
830,26,4.1,1734303600.0
4233,37,4.1,1677970800.0
3425,21,3.6,1712617200.0
2989,6,3.8,1718146800.0
199,28,4.0,1691190000.0
1690,78,3.8,1716937200.0
382,34,3.8,1695423600.0
3322,77,4.3,1723935600.0
759,44,3.6,1685228400.0
915,79,3.6,1698188400.0
1495,100,4.3,1729551600.0
3762,28,4.5,1728687600.0
3387,79,3.8,
290,88,4.5,1695510000.0
3837,27,4.5,1689980400.0
375,44,3.9,1686870000.0
1896,39,4.4,1706223600.0
3299,53,3.9,1703890800.0
1036,66,3.5,1730761200.0
3373,13,3.7,1729551600.0
4137,43,3.9,1731279600.0
2560,83,3.9,1724886000.0
2530,38,3.8,1689807600.0
2887,75,4.2,1705014000.0
2030,49,4.4,1725404400.0
3311,41,3.8,1719010800.0
2712,12,3.8,1703890800.0
3359,48,3.7,1673132400.0
294,69,3.8,1718665200.0
4258,70,3.9,1730847600.0
1887,71,4.5,1717196400.0
40,67,3.7,1694214000.0
2328,5,4.4,1730502000.0
4338,93,4.4,1679612400.0
1444,39,4.5,1694214000.0
421,27,4.2,1722034800.0
1562,58,4.2,1695596400.0
1537,46,4.0,1716505200.0
4470,36,3.8,1720652400.0
904,76,4.1,1700262000.0
3250,74,4.2,1681340400.0
659,45,4.0,1685919600.0
1805,43,3.6,
4359,8,3.7,1708556400.0
4240,53,3.7,1724108400.0
1431,70,3.8,1727823600.0
907,30,4.3,1728514800.0
2446,49,3.6,1719788400.0
3363,62,4.2,1686524400.0
3116,62,3.5,
3939,48,3.8,1682636400.0
192,48,3.8,1679958000.0
91,37,4.4,1677798000.0
1690,74,4.2,1676502000.0
2621,62,3.7,1696892400.0
99,1,3.6,1702162800.0
2199,29,4.0,1672959600.0
4016,45,4.5,1713999600.0
3706,33,3.7,1697929200.0
3755,77,4.1,
1886,59,3.8,1733007600.0
107,93,4.3,1707865200.0
3781,98,3.6,1706396400.0
1146,38,4.4,1690930800.0
202,36,4.1,1677020400.0
1185,13,3.7,1729292400.0
2680,60,4.1,1690498800.0
847,3,3.5,1687042800.0
4401,68,4.4,1698620400.0
232,79,4.3,1702162800.0
1568,81,4.0,1691190000.0
1673,20,3.8,1707346800.0
3523,67,3.6,1674601200.0
4076,36,4.4,1714258800.0
3629,34,3.9,1713567600.0
581,51,4.4,1710111600.0
1145,91,3.8,1707951600.0
1326,19,4.0,1715209200.0
3393,84,3.7,1678834800.0
1497,11,4.0,1703631600.0
4266,69,4.2,1684018800.0
301,9,3.6,1676415600.0
4584,8,3.8,1704495600.0
3962,14,4.2,1683154800.0
232,6,4.5,1695423600.0
4128,29,4.4,1675551600.0
3525,85,4.1,1683068400.0
4291,73,3.8,1690066800.0
973,69,3.6,1676070000.0
3386,99,4.4,1717542000.0
3168,20,4.4,1691881200.0
3068,41,4.3,1704582000.0
1514,77,3.5,1689634800.0
3499,11,3.7,1694473200.0
3416,11,4.4,1725577200.0
702,27,4.0,1686092400.0
2978,38,3.6,1720911600.0
2430,20,3.5,1682895600.0
298,100,4.2,1722812400.0
2441,22,4.4,1721862000.0
3290,42,3.8,1718751600.0
2658,51,4.1,1702508400.0
2921,67,3.9,1685314800.0
4972,95,3.6,1717887600.0
2653,79,4.2,1696892400.0
1835,67,4.4,
276,79,3.9,1687215600.0
4541,46,4.3,
848,61,3.9,1690412400.0
1450,78,4.2,1701990000.0
1988,4,3.7,1729810800.0
86,56,4.1,1720825200.0
4369,5,3.5,1724799600.0
15,93,3.6,1682722800.0
2812,7,4.3,1713308400.0
3624,60,4.0,1735081200.0
990,6,3.9,1699916400.0
1434,56,4.4,1708124400.0
584,97,4.5,1691103600.0
2461,94,3.5,1729810800.0
1532,32,4.3,1700262000.0
1828,18,3.7,1720825200.0
1889,70,4.0,1709334000.0
2445,47,4.0,1679785200.0
2563,65,4.0,1723417200.0
1447,41,4.3,1691708400.0
150,66,4.2,1683759600.0
3608,40,3.9,1685574000.0
2231,62,4.0,1734994800.0
665,26,3.6,1723935600.0
3864,59,3.9,1713999600.0
2572,85,3.9,1720652400.0
1289,99,3.6,1677106800.0
2874,14,3.7,1725577200.0
2336,84,4.0,1681945200.0
4049,58,3.6,1712530800.0
3501,93,4.0,1721862000.0
3204,31,4.4,1723158000.0
1266,4,4.2,1729897200.0
2456,46,4.0,1722898800.0
4073,41,4.2,1696892400.0
2852,17,4.0,
1222,11,3.9,
3237,66,3.7,1706569200.0
3852,69,4.1,1706310000.0
2526,83,3.8,1708470000.0
1250,54,3.6,1675119600.0
2928,85,3.9,1708038000.0
35,2,4.3,1675206000.0
2661,18,4.3,1677452400.0
1441,60,3.8,1732921200.0
907,60,4.2,1733266800.0
1779,58,3.6,1683932400.0
2972,11,4.2,1725490800.0
3671,11,4.0,1679007600.0
4693,60,3.5,1692399600.0
1156,7,3.8,1687993200.0
1400,70,3.7,1698793200.0
4867,76,4.0,1696201200.0
4869,1,4.2,1718060400.0
1745,44,3.9,1719615600.0
624,64,4.2,1677193200.0
4019,64,3.6,1721689200.0
1496,99,3.6,1704754800.0
4295,64,3.7,1696460400.0
4594,56,4.0,
65,13,4.5,1679612400.0
107,28,3.7,1703199600.0
4686,78,3.7,1680476400.0
3181,74,3.9,1720998000.0
4607,20,3.5,1679698800.0
178,40,3.8,1694991600.0
908,18,3.9,1696201200.0
2093,32,3.9,1726354800.0
2508,99,3.5,1676674800.0
4010,44,4.3,1684364400.0
550,64,3.5,1722034800.0
3573,44,4.3,1684882800.0
3353,35,3.9,1688166000.0
4509,85,4.5,1673305200.0
418,48,3.7,1727564400.0
3306,85,3.7,1687820400.0
4913,17,3.6,1691535600.0
1978,14,3.6,1711753200.0
4765,85,4.3,1703977200.0
3366,92,4.3,1703804400.0
3284,79,3.5,1681340400.0
2263,68,4.3,1716159600.0
1706,33,3.9,1705964400.0
4292,86,3.7,1725490800.0
765,44,3.9,1690066800.0
803,69,4.2,1710889200.0
1952,26,4.1,1684796400.0
2939,6,3.8,1723849200.0
3401,71,4.5,1713222000.0
3938,80,4.0,1689548400.0
1958,37,4.4,1702249200.0
3654,19,4.1,1690412400.0
30,51,3.9,1725058800.0
1303,10,4.0,1703113200.0
3204,58,4.3,1674342000.0
1658,83,3.8,1708210800.0
1047,82,4.0,1715814000.0
102,58,4.1,1696978800.0
1915,26,4.0,1691622000.0
4896,47,3.9,1689289200.0
294,17,3.8,1704409200.0
2795,85,4.5,1686697200.0
482,11,3.7,1704668400.0
3449,57,4.4,1715382000.0
4119,89,3.9,1694300400.0
4704,8,4.4,1726786800.0
3589,21,4.3,1713826800.0
4125,89,3.6,1694041200.0
1207,9,4.1,1710975600.0
1387,76,3.8,1716332400.0
2152,82,3.6,1689202800.0
152,20,3.8,1690671600.0
1295,59,3.7,1708729200.0
1428,100,4.4,1680994800.0
2925,70,3.9,1698879600.0
2172,2,4.4,1715209200.0
4669,82,3.8,1730070000.0
661,54,4.5,1675724400.0
2182,82,3.9,1699830000.0
4911,62,3.8,1680217200.0
889,23,3.8,1681340400.0
1207,8,3.8,1725663600.0
3024,55,3.8,
466,47,4.3,1731711600.0
470,17,4.5,1675292400.0
1388,19,4.2,1698793200.0
1743,27,4.5,1715295600.0
1369,4,4.0,1681426800.0
4566,51,3.7,1678575600.0
1337,27,4.0,1720479600.0
4869,85,3.6,1681945200.0
4628,14,3.9,1674687600.0
3261,98,4.4,1678489200.0
2859,76,4.2,1705964400.0
4939,37,3.7,1710802800.0
1005,96,4.0,1682204400.0
3616,25,4.4,1713481200.0
1253,8,3.9,1712617200.0
2891,38,3.6,1689894000.0
122,25,4.1,1677020400.0
3593,49,4.4,1728082800.0
2895,78,4.5,1721084400.0
3665,20,3.5,1690066800.0
266,43,3.6,1697842800.0
505,59,4.2,1710630000.0
4553,74,3.6,1686265200.0
4448,6,4.2,1702162800.0
3265,33,3.9,1716073200.0
4253,34,3.8,1692831600.0
4833,62,4.4,1726182000.0
403,67,4.1,1720306800.0
2762,7,3.5,1705791600.0
3796,16,4.2,
444,51,3.6,1732402800.0
887,41,3.6,1708556400.0
2085,29,3.9,1722639600.0
2317,72,4.3,1728082800.0
1179,97,4.3,1695250800.0
70,32,3.7,1686006000.0
2075,23,4.0,1706742000.0
739,81,3.6,1734822000.0
2886,96,3.7,1702508400.0
861,64,4.4,1705273200.0
2171,38,4.5,1695250800.0
1408,93,3.6,1707346800.0
3312,80,3.9,1675638000.0
842,20,3.6,1679612400.0
3064,76,4.0,1690758000.0
770,46,4.1,1734908400.0
271,40,3.8,1712271600.0
1246,97,3.8,1704754800.0
1286,61,4.4,1726873200.0
4041,18,4.1,1718665200.0
171,40,4.2,1677020400.0
719,59,3.9,1682463600.0
3236,6,3.9,1734822000.0
3040,45,3.6,1675033200.0
63,31,4.4,1684191600.0
4306,17,3.9,
3528,23,4.0,1734649200.0
388,53,4.3,1678230000.0
3012,55,4.5,1718060400.0
3703,11,4.0,1689030000.0
4667,80,4.2,1723330800.0
3784,75,4.4,1699225200.0
2077,67,4.4,1682809200.0
3036,57,3.9,1687474800.0
1643,76,4.3,1731798000.0
3179,79,3.9,1713826800.0
4814,5,4.4,1733785200.0
1321,87,4.4,1708556400.0
1700,76,3.7,1695423600.0
4952,72,3.9,1688511600.0
1994,51,4.0,1726095600.0
2093,93,4.0,1694732400.0
1683,29,3.9,1683586800.0
1563,25,3.5,1733698800.0
3083,16,4.1,1701644400.0
3974,31,4.3,1675033200.0
1965,64,3.8,1720134000.0
1924,71,4.1,1686783600.0
2619,12,4.0,1699311600.0
120,100,3.9,
4131,81,4.3,1688511600.0
3551,72,3.6,1728946800.0
3430,50,3.9,1717974000.0
1843,73,3.7,1683586800.0
2146,90,3.6,1678402800.0
457,30,3.6,1734649200.0
4811,87,3.9,1694818800.0
4649,51,3.8,1692572400.0
4807,64,4.4,1700089200.0
3106,2,3.9,1678402800.0
3196,62,3.8,1727737200.0
2203,82,4.0,1725577200.0
2413,42,4.1,1691881200.0
2527,99,4.3,1693609200.0
2314,91,3.8,1694386800.0
850,35,4.3,
1794,83,4.5,1709766000.0
1140,74,3.6,1709593200.0
638,72,3.6,1716073200.0
1096,27,3.6,1673823600.0
568,69,4.0,1728428400.0
1728,80,4.2,1683154800.0
519,34,3.5,1675983600.0
1777,8,3.9,
3294,51,4.3,1693263600.0
1297,81,4.0,1673564400.0
2557,70,4.1,1700262000.0
1707,3,3.7,1711062000.0
3938,62,3.9,1673132400.0
864,57,3.8,1721170800.0
2879,24,4.1,1681081200.0
3286,47,3.5,1711234800.0
2930,72,4.4,1718492400.0
969,100,4.3,1692486000.0
594,99,3.7,1713049200.0
1489,45,4.1,1701990000.0
1602,45,4.2,1678489200.0
4519,46,4.1,1679439600.0
305,57,4.2,1724972400.0
2749,29,3.6,
3045,80,4.3,1732057200.0
1169,79,3.8,1730242800.0
2941,86,3.8,1704927600.0
3883,42,4.4,1713654000.0
2737,88,4.0,1679439600.0
2824,75,4.3,1726009200.0
538,10,4.3,1733958000.0
1152,10,3.9,1673478000.0
3428,15,3.8,1726095600.0
4239,88,4.3,1679958000.0
